b_noteborg;Pähkinälinna;Pähkinälinna;Pähkinälinna;;Pähkinälinna;;;;;;;;;x
b_valaam;Valaam;Valaam;Valaam;;Valaam;;;;;;;;;x
b_jogopera;Jõgõperä;Jõgõperä;Jõgõperä;;Jõgõperä;;;;;;;;;x
b_ivanovskaya;Täysinä;Täysinä;Täysinä;;Täysinä;;;;;;;;;x
b_nosok;Nosok;Nosok;Nosok;;Nosok;;;;;;;;;x
b_liivtsula;Liivtšülä;Liivtšülä;Liivtšülä;;Liivtšülä;;;;;;;;;x
b_khotchino;Khotchino;Khotchino;Chotchino;;Khotchino;;;;;;;;;x
b_ust-onega;Ust-Onega;Oust-Onega;Ust-Onega;;Ust-Onega;;;;;;;;;x
b_aunus;Aunus;Aunus;Aunus;;Aunus;;;;;;;;;x
b_kondopoga;Kondopoga;Kondopoga;Kondopoga;;Kondopoga;;;;;;;;;x
b_pudoga;Pudoga;Poudoga;Pudoga;;Pudoga;;;;;;;;;x
b_petrozavodsk;Petroskoi;Petroskoi;Petroskoj;;Petroskoi;;;;;;;;;x
b_segezha;Segezha;Segueja;Segescha;;Segezha;;;;;;;;;x
b_medvezhyegorsk;Karhumäki;Karhumäki;Karhumäki;;Karhumäki;;;;;;;;;x
b_pryazha;Pryazha;Pryazha;Priascha;;Pryazha;;;;;;;;;x
b_kem;Kem;Kem;Kem;;Kem;;;;;;;;;x
b_sordavala;Sordavala;Sordavala;Sordavala;;Sortavala;;;;;;;;;x
b_kalevala;Kalevala;Kalevala;Kalevala;;Kalevala;;;;;;;;;x
b_soroka;Soroka;Soroka;Soroka;;Soroka;;;;;;;;;x
b_loukhi;Loukhi;Loukhi;Loukhi;;Loukhi;;;;;;;;;x
b_kostomuksha;Kostomuksha;Kostomoukcha;Kostomukscha;;Kostomuksha;;;;;;;;;x
b_muezersky;Muezersky;Muezersky;Mueserski;;Muezersky;;;;;;;;;x
b_pitkyaranta;Pitkyaranta;Pitkiaranta;Pitkjaranta;;Pitkyaranta;;;;;;;;;x
b_antrea;Antrea;Antrea;Antrea;;Antrea;;;;;;;;;x
b_raivola;Raviola;Raviola;Raviola;;Raviola;;;;;;;;;x
b_kakisalmi;Kakisalmi;Kakisalmi;Kakisalmi;;Kakisalmi;;;;;;;;;x
b_jekaborg;Jekaborg;Jekaborg;Jekaborg;;Jekaborg;;;;;;;;;x
b_koivisto;Koivisto;Koivisto;Koivisto;;Koivisto;;;;;;;;;x
b_toksovo;Toksovo;Toksovo;Toksovo;;Toksovo;;;;;;;;;x
b_terijoki;Terijoki;Terijoki;Terijoki;;Terijoki;;;;;;;;;x
b_taipale;Taipale;Taïpale;Taipale;;Taipale;;;;;;;;;x
b_olavinlinna;Olavinlinna;Olavinlinna;Olavinlinna;;Olavinlinna;;;;;;;;;x
b_mikkeli;Mikkeli;Mikkeli;Mikkeli;;Mikkeli;;;;;;;;;x
b_savitaipale;Savitaipale;Savitaipale;Savitaipale;;Savitaipale;;;;;;;;;x
b_sotkamo;Sotkamo;Sotkamo;Sotkamo;;Sotkamo;;;;;;;;;x
b_brahelinna;Brahelinna;Brahelinna;Brahelinna;;Brahelinna;;;;;;;;;x
b_iisalmi;Iisalmi;Iisalmi;Iisalmi;;Iisalmi;;;;;;;;;x
b_kuopio;Kuopio;Kuopio;Kuopio;;Kuopio;;;;;;;;;x
b_sysma;Sysmä;Sysmä;Sysmä;;Sysmä;;;;;;;;;x
#b_kajaani;Kajaani;Kajaani;Kajaani;;Kajaani;;;;;;;;;x
#b_paltamo;Paltamo;Paltamo;Paltamo;;Paltamo;;;;;;;;;x
#b_hyrynsalmi;Hyrynsalmi;Hyrynsalmi;Hyrynsalmi;;Hyrynsalmi;;;;;;;;;x
#b_jormua;Jormua;Jormua;Jormua;;Jormua;;;;;;;;;x
#b_kuhmo;Kuhmo;Kuhmo;Kuhmo;;Kuhmo;;;;;;;;;x
#b_suomussalmi;Suomussalmi;Suomussalmi;Suomussalmi;;Suomussalmi;;;;;;;;;x
#b_puolanka;Puolanka;Puolanka;Puolanka;;Puolanka;;;;;;;;;x
#b_ranua;Ranua;Ranua;Ranua;;Ranua;;;;;;;;;x
b_kemi;Kemi;Kemi;Kemi;;Kemi;;;;;;;;;x
b_neiden;Neiden;Neiden;Neiden;;Neiden;;;;;;;;;x
b_rovaniemi;Rovaniemi;Rovaniemi;Rovaniemi;;Rovaniemi;;;;;;;;;x
b_inari;Inari;Inari;Inari;;Inari;;;;;;;;;x
b_tornio;Tornio;Tornio;Tornio;;Tornio;;;;;;;;;x
b_kemijarvi;Kemijärvi;Kemijärvi;Kemijärvi;;Kemijärvi;;;;;;;;;x
b_utsjoki;Utsjoki;Utsjoki;Utsjoki;;Utsjoki;;;;;;;;;x
b_savukoski;Savukoski;Savukoski;Savukoski;;Savukoski;;;;;;;;;x
b_kola;Kola;Kola;Kola;;Kola;;;;;;;;;x
b_mafelskoi;Mafelskoi;Mafelskoi;Mafelskoi;;Mafelskoi;;;;;;;;;x
b_pechenga;Pechenga;Pechenga;Pechenga;;Pechenga;;;;;;;;;x
b_waranger;Waranger;Waranger;Waranger;;Waranger;;;;;;;;;x
b_tre;Tre;Tre;Tre;;Tre;;;;;;;;;x
b_lovozero;Lovozero;Lovozero;Lovozero;;Lovozero;;;;;;;;;x
b_molovskoi;Molovskoi;Molovskoi;Molowskoj;;Molovskoi;;;;;;;;;x
b_jekanskoi;Jekanskoi;Jekanskoi;Jekanskoj;;Jekanskoi;;;;;;;;;x
b_kantalahti;Kantalahti;Kantalahti;Kantalahti;;Kandalaksha;;;;;;;;;x
b_umba;Umba;Oumba;Umba;;Umba;;;;;;;;;x
b_varzuga;Varzuga;Varzouga;Warsuga;;Varzuga;;;;;;;;;x
b_lekastrom;Lekastrom;Lekastrom;Lekastrom;;Lekastrom;;;;;;;;;x
b_sarapo;Sarapo;Sarapo;Sarapo;;Sarapo;;;;;;;;;x
b_kolsky;Kolsky;Kolsky;Kolski;;Kolsky;;;;;;;;;x
b_ponoy;Ponoy;Ponoï;Ponoj;;Ponoy;;;;;;;;;x
b_pyaozero;Pyaozero;Piaozero;Pjaosero;;Pyaozero;;;;;;;;;x
b_vyborg;Vyborg;Vyborg;Wyborg;;Vyborg;;;;;;;;;x
b_vehkalahti;Vehkalahti;Vehkalahti;Vehkalahti;;Vehkalahti;;;;;;;;;x
b_lappeenranta;Lappeenranta;Lappeenranta;Lappeenranta;;Lappeenranta;;;;;;;;;x
b_ruskeala;Ruskeala;Ruskeala;Ruskeala;;Ruskeala;;;;;;;;;x
b_uuras;Uuras;Uuras;Uuras;;Uuras;;;;;;;;;x
b_hamina;Hamina;Hamina;Hamina;;Hamina;;;;;;;;;x
b_lahdenpohja;Lahdenpohja;Lakhdenpokhia;Lahdenpohja;;Lahdenpohja;;;;;;;;;x
b_virolahti;Virolahti;Virolahti;Virolahti;;Virolahti;;;;;;;;;x
b_porvoo;Porvoo;Porvoo;Porvoo;;Porvoo;;;;;;;;;x
b_raseborg;Raasepori;Raasepori;Raasepori;;Raasepori;;;;;;;;;x
b_espoo;Espoo;Espoo;Espoo;;Espoo;;;;;;;;;x
b_siuntio;Siuntio;Siuntio;Siuntio;;Siuntio;;;;;;;;;x
b_svartholm;Svartholm;Svartholm;Svartholm;;Svartholm;;;;;;;;;x
b_hanko;Hanko;Hanko;Hanko;;Hanko;;;;;;;;;x
b_lohja;Lohja;Lohja;Lohja;;Lohja;;;;;;;;;x
b_helsinge;Helsinge;Helsinge;Helsinge;;Helsinge;;;;;;;;;x
b_kuusisto;Kuusisto;Kuusisto;Kuusisto;;Kuusisto;;;;;;;;;x
b_turku;Turku;Turku;Turku;;Turku;;;;;;;;;x
b_naantali;Naantali;Naantali;Naantali;;Naantali;;;;;;;;;x
b_rikala;Rikala;Rikala;Rikala;;Rikala;;;;;;;;;x
b_rauma;Rauma;Rauma;Rauma;;Rauma;;;;;;;;;x
b_jukarsborg;Jukarsborg;Jukarsborg;Jukarsborg;;Jukarsborg;;;;;;;;;x
b_lieto;Lieto;Lieto;Lieto;;Lieto;;;;;;;;;x
b_stenberga;Stenberga;Stenberga;Stenberga;;Stenberga;;;;;;;;;x
b_hameenlinna;Hämeenlinna;Hämeenlinna;Hämeenlinna;;Hämeenlinna;;;;;;;;;x
b_lahti;Lahti;Lahti;Lahti;;Lahti;;;;;;;;;x
b_vanaja;Vanaja;Vanaja;Vanaja;;Vanaja;;;;;;;;;x
b_mattila;Mattila;Mattila;Mattila;;Mattila;;;;;;;;;x
b_harviala;Harviala;Harviala;Harviala;;Harviala;;;;;;;;;x
b_vesilahti;Vesilahti;Vesilahti;Vesilahti;;Vesilahti;;;;;;;;;x
b_hattula;Hattula;Hattula;Hattula;;Hattula;;;;;;;;;x
b_haikonen;Haikonen;Haikonen;Haikonen;;Haikonen;;;;;;;;;x
b_ulvila;Ulvila;Ulvila;Ulvila;;Ulvila;;;;;;;;;x
b_liinmaa;Liinmaa;Liinmaa;Liinmaa;;Liinmaa;;;;;;;;;x
b_kiukainen;Kiukainen;Kiukainen;Kiukainen;;Kiukainen;;;;;;;;;x
b_pori;Pori;Pori;Pori;;Pori;;;;;;;;;x
b_telja;Teljä;Teljä;Teljä;;Teljä;;;;;;;;;x
b_hahlo;Hahlo;Hahlo;Hahlo;;Hahlo;;;;;;;;;x
b_kankaanpaa;Kankaanpää;Kankaanpää;Kankaanpää;;Kankaanpää;;;;;;;;;x
b_hiittenharju;Hiittenharju;Hiittenharju;Hiittenharju;;Hiittenharju;;;;;;;;;x
b_oulu;Oulu;Oulu;Oulu;;Oulu;;;;;;;;;x
b_nykarleby;Uusikaarlepyy;Uusikaarlepyy;Uusikaarlepyy;;Nykarleby;;;;;;;;;x
b_kristinestad;Kristiinankaupunki;Kristiinankaupunki;Kristiinankaupunki;;Kristiinankaupunki;;;;;;;;;x
b_korsholm;Mustasaari;Mustasaari;Mustasaari;;Mustasaari;;;;;;;;;x
b_liminka;Liminka;Liminka;Liminka;;Liminka;;;;;;;;;x
b_kalajoki;Kalajoki;Kalajoki;Kalajoki;;Kalajoki;;;;;;;;;x
b_jakobstad;Pietarsaari;Pietarsaari;Pietarsaari;;Jakobstad;;;;;;;;;x
b_veteli;Veteli;Veteli;Veteli;;Veteli;;;;;;;;;x
b_kargopol;Kargopol;Kargopol;Kargopol;;Kargopol;;;;;;;;;x
b_solovetsky;Solovetsky;Solovetski;Solowetski;;Solovetsky;;;;;;;;;x
b_shenkursk;Shenkursk;Chenkoursk;Schenkursk;;Shenkursk;;;;;;;;;x
b_konosha;Konosha;Konosha;Konoscha;;Konosha;;;;;;;;;x
b_nyandoma;Nyandoma;Niandoma;Njandoma;;Niándoma;;;;;;;;;x
b_plesetsk;Plesetsk;Plessetsk;Plesetsk;;Plesetsk;;;;;;;;;x
b_samoded;Samoded;Samoded;Samoded;;Samoded;;;;;;;;;x
b_obozerskiy;Obozerskiy;Obozerskiy;Oboserskij;;Obozerskiy;;;;;;;;;x
b_kholmogory;Kholmogory;Kholmogory;Cholmogori;;Jolmogory;;;;;;;;;x
b_nikolokorelski;Nikolo-Korelski;Nikolo-Korelsky;Nikolo-Korelski;;Nikolo-Korelski;;;;;;;;;x
b_solvychegodsk;Solvychegodsk;Solvytchegodsk;Solwitschegodsk;;Solvychegodsk;;;;;;;;;x
b_novokholmogory;Novokholmogory;Novokholmogory;Nowocholmogori;;Novokholmogory;;;;;;;;;x
b_antonievosiysky;Antonievo-Siysky;Antonievo-Siysky;Antoniewo-Sijski;;Antonievo-Siysky;;;;;;;;;x
b_koryazhma;Koryazhma;Koriajma;Korjaschma;;Koriazhma;;;;;;;;;x
b_usolsk;Usolsk;Usolsk;Usolsk;;Usolsk;;;;;;;;;x
b_archangelsk;Archangelsk;Arkhangelsk;Archangelsk;;Arjángelsk;;;;;;;;;x
b_okladnikowa;Okladnikowa;Okladnikowa;Okladnikowa;;Okladnikowa;;;;;;;;;x
b_okulovsky;Okulovsky;Okulovsky;Okulowski;;Okulovsky;;;;;;;;;x
b_kusnezowa;Kusnezowa;Kusnezowa;Kusnesowa;;Kusnezowa;;;;;;;;;x
b_kamenka;Kamenka;Kamenka;Kamenka;;Kamenka;;;;;;;;;x
b_pinega;Pinega;Pinega;Pinega;;Pinega;;;;;;;;;x
b_mezen;Mezen;Mezen;Mesen;;Mezen;;;;;;;;;x
b_kimzha;Kimzha;Kimzha;Kimscha;;Kimzha;;;;;;;;;x
b_lampozhnya;Lampozhnya;Lampozhnya;Lamposchnia;;Lampozhnya;;;;;;;;;x
b_verkhmgla;Verkh Mgla;Verkh Mgla;Werch Mgla;;Verkh Mgla;;;;;;;;;x
b_yazhma;Yazhma;Yazhma;Jaschma;;Yazhma;;;;;;;;;x
b_sukhanikha;Sukhanikha;Sukhanikha;Suchanicha;;Sukhanikha;;;;;;;;;x
b_arkhipovo;Arkhipovo;Arkhipovo;Archipowo;;Arkhipovo;;;;;;;;;x
b_vizhas;Vizhas;Vizhas;Wischeras;;Vizhas;;;;;;;;;x
b_tarasova;Tarasova;Tarasova;Tarasowa;;Tarasova;;;;;;;;;x
b_chizha;Chizha;Chizha;Tschischera;;Chizha;;;;;;;;;x
b_kiya;Kiya;Kiya;Kija;;Kiya;;;;;;;;;x
b_hlynov;Hlynov;Hlynov;Hlinow;;Hlynov;;;;;;;;;x
b_egra;Egra;Egra;Egra;;Egra;;;;;;;;;x
b_glazkar;Glazkar;Glazkar;Glaskar;;Glazkar;;;;;;;;;x
b_izkar;Ižkar;Ižkar;ischerewks;;Ižkar;;;;;;;;;x
b_kambarka;Kambarka;Kambarka;Kambarka;;Kambarka;;;;;;;;;x
b_sarapul;Sarapul;Sarapoul;Sarapul;;Sarapul;;;;;;;;;x
b_mozjga;Mozjga;Mojga;Mozjga;;Mozjga;;;;;;;;;x
b_wotka;Wotka;Wotka;Wotka;;Wotka;;;;;;;;;x
b_ukhta;Ukhta;Oukhta;Ukhta;;Ujtá;;;;;;;;;x
b_sosnogorsk;Sosnogorsk;Sosnogorsk;Sosnogorsk;;Sosnogorsk;;;;;;;;;x
b_yarega;Yarega;Yarega;Jarega;;Yarega;;;;;;;;;x
b_vodnyy;Vodnyy;Vodnyy;Wodnij;;Vodnyy;;;;;;;;;x
b_nizhodes;Nizh Odes;Nizh Odes;Nisch Odes;;Nizh Odes;;;;;;;;;x
b_vuktyl;Vuktyl;Vouktyl;Wuktyl;;Vuktyl;;;;;;;;;x
b_kadzherom;Kadzherom;Kadzherom;Kadscherom;;Kadzherom;;;;;;;;;x
b_voyvozh;Voyvozh;Voyvozh;Woiwosch;;Voyvozh;;;;;;;;;x
b_syktyvkar;Syktyvar;Syktyvar;Siktiwar;;Syktyvar;;;;;;;;;x
b_pyras;Pyras;Pyras;Pyras;;Pyras;;;;;;;;;x
b_yugydyag;Yugyd'yag;Yugyd’yag;Yugyd'yag;;Yugyd'yag;;;;;;;;;x
b_mikun;Mikun';Mikoun;Mikun';;Mikun;;;;;;;;;x
b_emva;Emva;Emva;Emwa;;Emva;;;;;;;;;x
b_ezhva;Ezhva;Ezhva;Eschwa;;Ezhva;;;;;;;;;x
b_sindor;Sindor;Sindor;Sindor;;Sindor;;;;;;;;;x
b_zheshart;Zheshart;Zheshart;Scheschart;;Zheshart;;;;;;;;;x
b_velikyustug;Veliky Ustug;Veliki Oustioug;Weliki Ustjug;;Veliky Ustug;;;;;;;;;x
b_gleden;Gleden;Gleden;Gleden;;Gleden;;;;;;;;;x
b_krasavino;Krasavino;Krassavino;Krasawino;;Krasavino;;;;;;;;;x
b_luza;Luza;Luza;Luza;;Luza;;;;;;;;;x
b_pinyug;Pinyug;Pinyug;Pinjug;;Pinyug;;;;;;;;;x
b_podosinovets;Podosinovets;Podosinovets;Podosinovetz;;Podosinovets;;;;;;;;;x
b_maromitsa;Maromitsa;Maromitsa;Maromitza;;Maromitsa;;;;;;;;;x
b_oparino;Oparino;Oparino;Oparino;;Oparino;;;;;;;;;x
b_romny;Romny;Romny;Romny;;Romny;;;;;;;;;x
b_ugol;Ugol;Ugol;Ugol;;Ugol;;;;;;;;;x
b_vozhega;Vozhega;Vozhega;Woschega;;Vozhega;;;;;;;;;x
b_marinskaya;Marinskaya;Marinskaya;Marinskaja;;Marinskaya;;;;;;;;;x
b_yuchka;Yuchka;Yuchka;Jutschka;;Yuchka;;;;;;;;;x
b_bykovskaya;Bykovskaya;Bykovskaya;Bikowskaja;;Bykovskaya;;;;;;;;;x
b_kholuy;Kholuy;Kholuy;Choluj;;Kholuy;;;;;;;;;x
b_vysokaya;Vysokaya;Vysokaya;Wisokaja;;Vysokaya;;;;;;;;;x
b_belozersk;Belo Ozero;Belo Ozero;Belo Ozero;;Belo Ozero;;;;;;;;;x
b_kirillobelozersky;Kirillo-Belozersky;Kirillo-Belozersky;Kirillo-Beloserski;;Kirillo-Belozersky;;;;;;;;;x
b_fedosyevo;Fedosyevo;Fedosyevo;Fedosjewo;;Fedosyevo;;;;;;;;;x
b_babayevo;Babayevo;Babaïevo;Babajewo;;Babayevo;;;;;;;;;x
b_kinilov;Kinilov;Kinilov;Kinilow;;Kinilov;;;;;;;;;x
b_kaduy;Kaduy;Kaduy;Kaduj;;Kaduy;;;;;;;;;x
b_khoklovo;Khoklovo;Khoklovo;Choklowo;;Khoklovo;;;;;;;;;x
b_glushkovo;Glushkovo;Glushkovo;Glushkowo;;Glushkovo;;;;;;;;;x
b_zarechnaya;Zarechnaya;Zarechnaya;Saretschnaja;;Zarechnaya;;;;;;;;;x
b_nazankha;Nazankha;Nazankha;Nasancha;;Nazankha;;;;;;;;;x
b_kharovsk;Kharovsk;Kharovsk;Kharowsk;;Kharovsk;;;;;;;;;x
b_afoninskaya;Afoninskaya;Afoninskaya;Afoninskaja;;Afoninskaya;;;;;;;;;x
b_borisovskaya;Borisovskaya;Borisovskaya;Borisowskaja;;Borisovskaya;;;;;;;;;x
b_konechnaya;Konechnaya;Konechnaya;Konetschnaja;;Konechnaya;;;;;;;;;x
b_pashuchikha;Pashuchikha;Pashuchikha;Paschutschicha;;Pashuchikha;;;;;;;;;x
b_bolshaya;Bol'shaya;Bol’shaya;Bolschaja;;Bolshaya;;;;;;;;;x
b_totma;Tot'ma;Tot’ma;Tot'ma;;Totma;;;;;;;;;x
b_krbor;Kr'Bor;Kr’Bor;Kr'Bor;;KrBor;;;;;;;;;x
b_kamchuga;Kamchuga;Kamchuga;Kamtschuga;;Kamchuga;;;;;;;;;x
b_chunlovka;Chunlovka;Chunlovka;Tschunlowka;;Chunlovka;;;;;;;;;x
b_zalese;Zales'e;Zalessie;Zales'e;;Zalese;;;;;;;;;x
b_krutayaosyp;Krutaya Osyp;Krutaya Osyp;Krutaja Osip;;Krutaya Osyp;;;;;;;;;x
b_veldvor;Vel'Dvor;Vel’Dvor;Vel'Dvor;;VelDvor;;;;;;;;;x
b_zaytsevo;Zaytsevo;Zaytsevo;Sajtsewo;;Zaytsevo;;;;;;;;;x
b_vologda;Vologda;Vologda;Wologda;;Vólogda;;;;;;;;;x
b_kadnikovskaya;Kadnikovskaya;Kadnikovskaya;Kadnikowskaja;;Kadnikovskaya;;;;;;;;;x
b_sokol;Sokol;Sokol;Sokol;;Sokol;;;;;;;;;x
b_uste;Ust'e;Ust’e;Ust'e;;Uste;;;;;;;;;x
b_bolshayamurga;Bol'shaya Murga;Bol’shaya Murga;Bolschaja Murga;;Bol'shaya Murga;;;;;;;;;x
b_dvinitsa;Dvinitsa;Dvinitsa;Dwinitza;;Dvinitsa;;;;;;;;;x
b_motyn;Motyn;Motyn;Motin;;Motyn;;;;;;;;;x
b_staroye;Staroye;Staroye;Staroje;;Staroye;;;;;;;;;x
b_bezhetsk;Staraya Ladoga;Staraya Ladoga;Staraya Ladoga;;Staraya Ladoga;;;;;;;;;x
b_spasnakholmu;Spas-na-Kholmu;Spas-Na-Kholmou;Spas-na-Cholmu;;Spas-na-Kholmu;;;;;;;;;x
b_sonkovo;Gorodishche;Gorodishche;Gorodishche;;Gorodishche;;;;;;;;;x
b_kyasovagora;Duboviki;Duboviki;Duboviki;;Duboviki;;;;;;;;;x
b_maksatikha;Maksatikha;Maksatikha;Maksaticha;;Maksatikha;;;;;;;;;x
b_molokovo;Stolbova;Stolbova;Stolbova;;Stolbova;;;;;;;;;x
b_rameshki;Diderino;Diderino;Diderino;;Diderino;;;;;;;;;x
b_obrosovo;Obrosovo;Obrosovo;Obrosowo;;Obrosovo;;;;;;;;;x
b_borovichi;Borovichi;Borovitchi;Borowitschi;;Borovichí;;;;;;;;;x
b_novgorod;Novgorod;Novgorod;Nowgorod;;Nóvgorod;;;;;;;;;x
b_tikhvin;Tikhvin;Tikhvine;Tichwin;;Tijvin;;;;;;;;;x
b_chudovo;Chudovo;Tchoudovo;Tschudowo;;Chúdovo;;;;;;;;;x
b_okulovka;Okulovka;Okoulovka;Okulowka;;Okúlovka;;;;;;;;;x
b_boldorki;Bol Dorki;Bol Dorki;Bol Dorki;;Bol Dorki;;;;;;;;;x
b_pestovo;Pestovo;Pestovo;Pestowo;;Pestovo;;;;;;;;;x
b_luga;Luga;Louga;Luga;;Luga;;;;;;;;;x
b_ostrov;Ostrov;Ostrov;Ostrow;;Ostrov;;;;;;;;;x
b_pskov;Pskov;Pskov;Pskow;;Pskov;;;;;;;;;x
b_pechory;Pechory;Petchory;Pechori;;Pechory;;;;;;;;;x
b_gdov;Gdov;Gdov;Gdow;;Gdov;;;;;;;;;x
b_porkhov;Porkhov;Porkhov;Porchow;;Pórjov;;;;;;;;;x
b_dedovichi;Dedovichi;Dedovichi;Dedowitschi;;Dedovichi;;;;;;;;;x
b_svyatogorki;Svyatogorki;Svyatogorki;Swjatogorki;;Svyatogorki;;;;;;;;;x
b_soltchi;Soltchi;Soltchi;Solttchi;;Soltchi;;;;;;;;;x
b_velikiyeluki;Luki;Louki;Luki;;Luki;;;;;;;;;x
b_sebezh;Sebezh;Sebej;Sebesch;;Sebezh;;;;;;;;;x
b_nevel;Nevel;Nevel;Nevel;;Nével;;;;;;;;;x
b_opochka;Opochka;Opotchka;Opotschka;;Opochka;;;;;;;;;x
b_bely;Bely;Bely;Bely;;Bely;;;;;;;;;x
b_usvyaty;Usvyaty;Usvyaty;Uswjati;;Usvyaty;;;;;;;;;x
b_loknya;Lokna;Lokna;Lokna;;Lokna;;;;;;;;;x
b_staryatoropa;Starya Toropa;Starya Toropa;Starja Toropa;;Starya Toropa;;;;;;;;;x
b_staryarussa;Starya Russa;Staraïa Roussa;Starja Russa;;Starya Russa;;;;;;;;;x
b_valday;Valday;Valdaï;Waldai;;Valday;;;;;;;;;x
b_toropets;Toropets;Toropets;Toropetz;;Toropets;;;;;;;;;x
b_demyansk;Demyansk;Demiansk;Demjansk;;Demyansk;;;;;;;;;x
b_shimsk;Shimsk;Shimsk;Schimsk;;Shimsk;;;;;;;;;x
b_dno;Dno;Dno;Dno;;Dno;;;;;;;;;x
b_lychkovo;Lychkovo;Lychkovo;Litschkowo;;Lychkovo;;;;;;;;;x
b_kresttsy;Kresttsy;Kresttsy;Krestsi;;Kresttsy;;;;;;;;;x
b_pereyaslavlzalessky;Pereyaslavl;Pereyaslavl;Pereslawl;;Pereyaslavl;;;;;;;;;x
b_sergiyevposad;Sergiyev Posad;Serguiev Possad;Sergijew Posad;;Sergiyev Posad;;;;;;;;;x
b_aleksandrov;Aleksandrov;Aleksandrov;Aleksandrow;;Aleksandrov;;;;;;;;;x
b_strunino;Strunino;Strounino;Strunino;;Strunino;;;;;;;;;x
b_karabanovo;Karabanovo;Karabanovo;Karabanowo;;Karabanovo;;;;;;;;;x
b_kubrinsk;Kubrinsk;Kubrinsk;Kubrinsk;;Kubrinsk;;;;;;;;;x
b_kupanskoye;Kupanskoye;Kupanskoye;Kupanskoje;;Kupanskoye;;;;;;;;;x
b_khmelniki;Khmelniki;Khmelniki;Chmelnik;;Khmelniki;;;;;;;;;x
b_sarskoyegorodishche;Sarskoye Gorodishche;Sarskoye Gorodishche;Sarskoje Gorodischtsche;;Sarskoye Gorodishche;;;;;;;;;x
b_spasoyakovlevsky;Spaso-Yakovlevsky;Spaso-Yakovlevsky;Spaso-Jakowlewski;;Spaso-Yakovlevsky;;;;;;;;;x
b_rostov;Rostov;Rostov;Rostow;;Rostov;;;;;;;;;x
b_petrovskoye;Petrovskoye;Petrovskoye;Petrowskoje;;Petrovskoye;;;;;;;;;x
b_gavrilovyam;Gavrilov-Yam;Gavrilov-Iam;Gawrilow-Jam;;Gavrilov-Yam;;;;;;;;;x
b_borisoglebsky;Borisoglebsky;Borisoglebsky;Borisoglebski;;Borisoglebsky;;;;;;;;;x
b_karash;Karash;Karash;Karasch;;Karash;;;;;;;;;x
b_shurskol;Shurskol;Shurskol;Schurskol;;Shurskol;;;;;;;;;x
b_uglich;Uglich;Ouglitch;Uglitsch;;Uglich;;;;;;;;;x
b_pertoma;Pertoma;Pertoma;Pertoma;;Pertoma;;;;;;;;;x
b_kashin;Kashin;Kashin;Kaschin;;Kashin;;;;;;;;;x
b_kalyazin;Kalyazin;Kaliazine;Kaljasin;;Kalyazin;;;;;;;;;x
b_ustscheksna;Ust-Scheksna;Oust-Scheksna;Ust-Scheksna;;Ust-Scheksna;;;;;;;;;x
b_myshkin;Myshkin;Mychkine;Myschkin;;Myshkin;;;;;;;;;x
b_tikhmenevo;Tikhmenevo;Tikhmenevo;Tichmenewo;;Tikhmenevo;;;;;;;;;x
b_novynekouz;Novy Nekouz;Novy Nekouz;Novij Nekouz;;Novy Nekouz;;;;;;;;;x
b_tver;Tver;Tver;Tver;;Tver;;;;;;;;;x
b_torzhok;Torzhok;Torjok;Torschok;;Torzhok;;;;;;;;;x
b_ostashkov;Ostashkov;Ostachkov;Ostaschkow;;Ostashkov;;;;;;;;;x
b_bezhichi;Bezhichi;Bezhichi;Beschezk;;Bezhichi;;;;;;;;;x
b_tvergorodok;Gorodok;Gorodok;Gorodok;;Gorodok;;;;;;;;;x
b_vyshnyvolochyok;Vyshny Volochyok;Vychni Volotchek;Wyschni Wolotschok;;Vyshny Volochyok;;;;;;;;;x
b_zubtsov;Zubtsov;Zoubtsov;Subtzov;;Zubtsov;;;;;;;;;x
b_udomelski;Udomelski;Oudomelski;Udomelski;;Udomelski;;;;;;;;;x
b_vyazma;Vyazma;Viazma;Wjasma;;Viazma;;;;;;;;;x
b_dukhov;Dukhov;Dukhov;Dukhov;;Dukhov;;;;;;;;;x
b_yelnya;Yelnya;Ielnia;Yelnya;;Yelnya;;;;;;;;;x
b_gzhatsky;Gzhatsky;Gzhatsky;Gschatsk;;Gzhatsky;;;;;;;;;x
b_dorogobuzh;Dorogobuzh;Dorogobouj;Dorogobusch;;Dorogobuzh;;;;;;;;;x
b_vyazkholm;Kholm;Kholm;Cholm;;Kholm;;;;;;;;;x
b_ugra;Ugra;Ougra;Ugra;;Ugra;;;;;;;;;x
b_safonovo;Safonovo;Safonovo;Safonovo;;Safonovo;;;;;;;;;x
b_timerevo;Timerevo;Timerevo;Timerewo;;Timerevo;;;;;;;;;x
b_yaroslavl;Yaroslavl;Iaroslavl;Jaroslawl;;Yaroslavl;;;;;;;;;x
b_tolga;Tolga;Tolga;Tolga;;Tolga;;;;;;;;;x
b_romanov;Romanov;Romanov;Romanow;;Romanov;;;;;;;;;x
b_semibratovo;Semibratovo;Semibratovo;Semibratowo;;Semibratovo;;;;;;;;;x
b_karabikha;Karabikha;Karabikha;Karabicha;;Karabikha;;;;;;;;;x
b_putyatino;Putyatino;Putyatino;Putjatino;;Putyatino;;;;;;;;;x
b_volgostroy;Volgostroy;Volgostroy;Wolgostroi;;Volgostroy;;;;;;;;;x
b_kostroma;Kostroma;Kostroma;Kostroma;;Kostromá;;;;;;;;;x
